;Australia_Total;Austria_Total;Belgium_Total;Canada_Total;Czech Republic_Total;Denmark_Total;Finland_Total;France_Total;Germany_Total;Greece_Total;Ireland_Total;Italy_Total;Japan_Total;Korea_Total;Netherlands_Total;New Zealand_Total;Norway_Total;Portugal_Total;Slovenia_Total;Spain_Total;Sweden_Total;Switzerland_Total;United Kingdom_Total;United States_Total;Australia_Foreign;Austria_Foreign;Belgium_Foreign;Canada_Foreign;Czech Republic_Foreign;Denmark_Foreign;Finland_Foreign;France_Foreign;Germany_Foreign;Greece_Foreign;Ireland_Foreign;Italy_Foreign;Japan_Foreign;Korea_Foreign;Netherlands_Foreign;New Zealand_Foreign;Norway_Foreign;Portugal_Foreign;Slovenia_Foreign;Spain_Foreign;Sweden_Foreign;Switzerland_Foreign;United Kingdom_Foreign;United States_Foreign;Australia_ForeignOfficial;Austria_ForeignOfficial;Belgium_ForeignOfficial;Canada_ForeignOfficial;Czech Republic_ForeignOfficial;Denmark_ForeignOfficial;Finland_ForeignOfficial;France_ForeignOfficial;Germany_ForeignOfficial;Greece_ForeignOfficial;Ireland_ForeignOfficial;Italy_ForeignOfficial;Japan_ForeignOfficial;Korea_ForeignOfficial;Netherlands_ForeignOfficial;New Zealand_ForeignOfficial;Norway_ForeignOfficial;Portugal_ForeignOfficial;Slovenia_ForeignOfficial;Spain_ForeignOfficial;Sweden_ForeignOfficial;Switzerland_ForeignOfficial;United Kingdom_ForeignOfficial;United States_ForeignOfficial;Australia_ForeignBank;Austria_ForeignBank;Belgium_ForeignBank;Canada_ForeignBank;Czech Republic_ForeignBank;Denmark_ForeignBank;Finland_ForeignBank;France_ForeignBank;Germany_ForeignBank;Greece_ForeignBank;Ireland_ForeignBank;Italy_ForeignBank;Japan_ForeignBank;Korea_ForeignBank;Netherlands_ForeignBank;New Zealand_ForeignBank;Norway_ForeignBank;Portugal_ForeignBank;Slovenia_ForeignBank;Spain_ForeignBank;Sweden_ForeignBank;Switzerland_ForeignBank;United Kingdom_ForeignBank;United States_ForeignBank;Australia_ForeignNonbank;Austria_ForeignNonbank;Belgium_ForeignNonbank;Canada_ForeignNonbank;Czech Republic_ForeignNonbank;Denmark_ForeignNonbank;Finland_ForeignNonbank;France_ForeignNonbank;Germany_ForeignNonbank;Greece_ForeignNonbank;Ireland_ForeignNonbank;Italy_ForeignNonbank;Japan_ForeignNonbank;Korea_ForeignNonbank;Netherlands_ForeignNonbank;New Zealand_ForeignNonbank;Norway_ForeignNonbank;Portugal_ForeignNonbank;Slovenia_ForeignNonbank;Spain_ForeignNonbank;Sweden_ForeignNonbank;Switzerland_ForeignNonbank;United Kingdom_ForeignNonbank;United States_ForeignNonbank;Australia_Domestic;Austria_Domestic;Belgium_Domestic;Canada_Domestic;Czech Republic_Domestic;Denmark_Domestic;Finland_Domestic;France_Domestic;Germany_Domestic;Greece_Domestic;Ireland_Domestic;Italy_Domestic;Japan_Domestic;Korea_Domestic;Netherlands_Domestic;New Zealand_Domestic;Norway_Domestic;Portugal_Domestic;Slovenia_Domestic;Spain_Domestic;Sweden_Domestic;Switzerland_Domestic;United Kingdom_Domestic;United States_Domestic;Australia_DomesticCentralBank;Austria_DomesticCentralBank;Belgium_DomesticCentralBank;Canada_DomesticCentralBank;Czech Republic_DomesticCentralBank;Denmark_DomesticCentralBank;Finland_DomesticCentralBank;France_DomesticCentralBank;Germany_DomesticCentralBank;Greece_DomesticCentralBank;Ireland_DomesticCentralBank;Italy_DomesticCentralBank;Japan_DomesticCentralBank;Korea_DomesticCentralBank;Netherlands_DomesticCentralBank;New Zealand_DomesticCentralBank;Norway_DomesticCentralBank;Portugal_DomesticCentralBank;Slovenia_DomesticCentralBank;Spain_DomesticCentralBank;Sweden_DomesticCentralBank;Switzerland_DomesticCentralBank;United Kingdom_DomesticCentralBank;United States_DomesticCentralBank;Australia_DomesticBank;Austria_DomesticBank;Belgium_DomesticBank;Canada_DomesticBank;Czech Republic_DomesticBank;Denmark_DomesticBank;Finland_DomesticBank;France_DomesticBank;Germany_DomesticBank;Greece_DomesticBank;Ireland_DomesticBank;Italy_DomesticBank;Japan_DomesticBank;Korea_DomesticBank;Netherlands_DomesticBank;New Zealand_DomesticBank;Norway_DomesticBank;Portugal_DomesticBank;Slovenia_DomesticBank;Spain_DomesticBank;Sweden_DomesticBank;Switzerland_DomesticBank;United Kingdom_DomesticBank;United States_DomesticBank;Australia_DomesticNonbank;Austria_DomesticNonbank;Belgium_DomesticNonbank;Canada_DomesticNonbank;Czech Republic_DomesticNonbank;Denmark_DomesticNonbank;Finland_DomesticNonbank;France_DomesticNonbank;Germany_DomesticNonbank;Greece_DomesticNonbank;Ireland_DomesticNonbank;Italy_DomesticNonbank;Japan_DomesticNonbank;Korea_DomesticNonbank;Netherlands_DomesticNonbank;New Zealand_DomesticNonbank;Norway_DomesticNonbank;Portugal_DomesticNonbank;Slovenia_DomesticNonbank;Spain_DomesticNonbank;Sweden_DomesticNonbank;Switzerland_DomesticNonbank;United Kingdom_DomesticNonbank;United States_DomesticNonbank
2019Q1;716.729;283.587;478.039;1832.375;1835.655;859.56;152.115;2361.169;2097.746;344.105;215.003;2419.833;1123811.2;748401.6;398.396;82.521;1296.917;253.75;31.613;1232.531;1819.732;185.766;1842.214;20487.999;302.73;191.274;274.468;446.203;753.978;197.222;88.417;1184.931;999.666;303.777;145.172;712.438;145987.509;92445.795;157.331;39.732;572.614;131.505;19.227;546.491;514.003;24.903;485.307;5802.978;190.758;52.844;57.589;237.704;66.594;179.107;38.928;428.98;739.194;272.272;71.237;154.477;51140.757;83348.529;140.069;9.848;305.276;73.094;4.899;116.359;437.001;10.552;251.813;4080.9;21.561;31.473;40.159;37.883;147.248;16.064;22.102;117.165;58.222;17.962;17.745;144.823;11825.366;8344.44;15.642;1.639;35.115;22.161;2.489;110.083;61.613;7.517;21.679;720.453;90.411;106.95700000000001;176.72000000000003;170.61599999999996;540.136;2.051000000000009;27.387000000000004;638.7860000000001;202.25000000000009;13.542999999999996;56.19;413.13800000000003;83021.386;752.8260000000028;1.620000000000001;28.245;232.223;36.25;11.838999999999999;320.049;15.389000000000067;6.833999999999999;211.81500000000003;1001.625;413.999;92.31299999999999;203.57099999999997;1386.172;1081.6770000000001;662.338;63.69800000000001;1176.2379999999998;1098.08;40.32800000000003;69.83099999999999;1707.395;977823.691;655955.8049999999;241.06500000000003;42.789;724.3029999999999;122.245;12.386;686.04;1305.7289999999998;160.863;1356.907;14685.021;40.149;46.633;59.262;103.1;0;0;26.257;361.633;359.884;11.649;44.055;406.76;469953.8;24705.2;76.485;3.273;0;31.392;6.586;225.831;372.455;1.555;422.379;2175.596;149.341;38.217;66.776;326.112;560.174;41.088;33.009;375.107;493.571;16.058;18.814;664.668;252340;134582.5;77.355;24.454;438.1;40.751;4.645;303.612;445.812;23.767;145.814;1747.348;224.50900000000001;7.462999999999987;77.53299999999997;956.96;521.5030000000002;621.25;4.432000000000002;439.49799999999976;244.6249999999999;12.62100000000003;6.961999999999989;635.967;255529.891;496668.105;87.22500000000004;15.061999999999998;286.20299999999986;50.10200000000001;1.1549999999999994;156.59699999999992;487.4619999999999;135.541;788.7139999999999;10762.077000000001
2019Q2;723.689;282.42;477.757;1854.537;1816.617;898.578;157.991;2377.938;2088.853;342.259;213.752;2447.538;1129470.33;772010.3;403.92;81.926;1267.812;250.7;31.855;1243.205;1793.359;186.081;1870.885;20380.893;301.788;193.85;279.688;443.094;763.945;224.559;92.917;1223.882;999.384;302.44;144.465;746.254;147979.151;102028.835;160.761;37.298;553.438;130.167;19.739;582.058;523.449;23.888;499.48;6012.545;196.276;52.323;63.693;234.048;65.975;182.948;41.149;437.973;730.764;270.416;69.707;152.783;51796.415;88217.851;137.977;10.279;308.421;72.651;5.066;118.033;449.293;10.641;259.695;4146.1;23.606;31.007;35.523;38.672;141.37;36.899;21.084;106.823;72.105;17.748;18.88;154.853;11865.485;12668.084;20.645;1.218;32.958;23.319;2.657;116.788;59.335;6.613;18.668;709.722;81.906;110.51999999999998;180.472;170.374;556.6;4.711999999999989;30.684;679.0860000000001;196.515;14.276;55.878000000000014;438.618;84317.251;1142.9000000000106;2.1389999999999922;25.801000000000002;212.059;34.197;12.016000000000002;347.23699999999997;14.820999999999948;6.634000000000001;221.11700000000002;1156.7229999999997;421.90099999999995;88.57000000000002;198.06900000000002;1411.443;1052.672;674.019;65.07400000000001;1154.056;1089.469;39.81900000000002;69.287;1701.284;981491.179;669981.4650000001;243.15900000000002;44.628;714.3739999999999;120.53299999999999;12.116;661.1469999999999;1269.9099999999999;162.19299999999998;1371.405;14368.348;43.472;47.07;59.417;105.17;0;0;26.933;356.992;361.032;11.257;44.038;407.011;476345.3;22205.7;76.708;3.255;0;31.358;6.942;223.696;367.649;1.462;434.985;2110.256;156.124;36.922;65.914;317.871;546.429;60.48;32.594;370.964;486.385;16.961;17.541;661.444;248690;134454.7;75.061;25.907;423.8;40.425;4.84;292.523;461.924;24.887;139.97;1599.727;222.30499999999998;4.578000000000024;72.73800000000001;988.4019999999999;506.24300000000005;613.539;5.547000000000011;426.1000000000001;242.05200000000013;11.60100000000002;7.708000000000009;632.8290000000002;256455.87900000002;513321.0650000001;91.39000000000001;15.465999999999998;290.5739999999999;48.749999999999986;0.33399999999999963;144.92799999999988;440.3369999999999;135.844;796.4499999999999;10658.365
2019Q3;767.143;281.964;480.337;1880.276;1784.633;894.935;155.885;2419.109;2106.008;341.026;213.031;2444.797;1124356.75;784127.3;395.258;86.061;1255.85;251.604;32.444;1239.63;1788.302;186.397;1870.635;20925.094;313.339;195.41;288.568;431.127;737.685;219.614;90.261;1270.814;1019.567;300.71;143.438;768.755;147156.984;105685.329;157.499;39.611;545.233;131.207;20.366;598.647;520.686;23.885;506.35;6130.974;193.175;52.332;64.123;232.23;66.355;180.86;39.486;443.733;744.462;268.745;68.946;148.976;52078.788;92008.816;137.36;10.896;322.221;72.441;5.37;120.529;485.142;10.994;250.041;4150.9;25.808;30.86;35.005;39.794;152.675;30.184;19.249;118.091;75.49;18.338;19.055;149.964;14589.801;12544.74;18.249;3.28;33.898;24.799;2.772;127.561;28.44;6.392;21.374;773.806;94.356;112.218;189.44;159.103;518.655;8.56999999999999;31.526;708.9900000000001;199.615;13.626999999999974;55.43699999999999;469.815;80488.39499999999;1131.772999999992;1.8899999999999828;25.434999999999995;189.11399999999995;33.96699999999999;12.223999999999998;350.557;7.104000000000038;6.499000000000001;234.93500000000003;1206.2680000000005;453.80400000000003;86.554;191.769;1449.1490000000001;1046.948;675.3209999999999;65.624;1148.2949999999998;1086.4409999999998;40.31600000000003;69.59300000000002;1676.042;977199.7660000001;678441.971;237.759;46.45000000000001;710.617;120.39700000000002;12.078000000000003;640.9830000000001;1267.616;162.512;1364.2849999999999;14794.12;38.93;47.778;58.389;103.93;0;0;26.099;355.818;358.812;11.321;42.614;406.078;479681;25305.7;73.756;3.429;0;32.473;7.042;221.185;362.842;1.526;429.918;2107.683;169.248;37.196;64.862;324.114;547.325;58.623;33.936;372.52;478.009;18.319;17.953;660.713;246200;131711.9;73.202;28.735;417.9;38.695;4.815;283.03;480.416;24.406;142.288;1903.818;245.62600000000003;1.5800000000000054;68.518;1021.105;499.62300000000005;616.6979999999999;5.5889999999999915;419.9569999999999;249.61999999999978;10.676000000000034;9.026000000000021;609.251;251318.76600000006;521424.37100000004;90.80099999999999;14.286000000000008;292.717;49.22900000000002;0.22100000000000275;136.7680000000001;424.358;136.57999999999998;792.0789999999998;10782.619000000002
2019Q4;811.364;280.975;467.534;1882.054;1740.263;883.091;155.827;2386.133;2075.012;339.201;203.383;2414.252;1134597.07;756759.7;394.948;88.575;1434.891;249.044;31.793;1224.364;1796.655;186.712;1913.514;21357.612;321.615;187.452;261.031;438.321;667.951;200.249;89.033;1201.604;989.606;293.866;139.404;773.61;149401.374;105585.687;157.215;39.994;715.196;129.274;19.103;582.192;520.489;25.362;546.559;6093.719;196.252;51.46;62.891;229.818;61.273;169.875;37.36;439.102;742.863;265.033;68.66;150.025;56777.955;90946.706;137.509;10.312;310.984;70.243;5.107;121.491;486.916;11.386;261.15;4076.9;20.95;29.867;29.845;38.877;136.304;28.236;18.224;114.387;66.528;18.346;18.104;139.418;12910.442;13427.562;17.856;2.646;37.031;22.337;2.462;122.303;26.863;7.432;24.869;756.511;104.413;106.12499999999999;168.29500000000002;169.626;470.374;2.1379999999999946;33.449;648.115;180.21499999999992;10.48699999999997;52.64;484.16700000000003;79712.97700000001;1211.4189999999999;1.8500000000000156;27.036;367.18100000000004;36.694;11.534000000000002;338.398;6.710000000000036;6.543999999999999;260.53999999999996;1260.308;489.749;93.52300000000002;206.503;1443.7330000000002;1072.312;682.842;66.794;1184.5289999999998;1085.4060000000002;45.335000000000036;63.97900000000001;1640.6419999999998;985195.696;651174.0129999999;237.73299999999998;48.581;719.695;119.77000000000001;12.689999999999998;642.172;1276.166;161.35;1366.955;15263.893;36.714;46.798;59.922;102.91;0;0;25.833;353.757;366.562;11.133;42.741;405.514;481341.9;16723.1;75.446;3.761;0;33.864;6.861;222.302;358.035;1.484;434.99;2328.862;157.758;35.865;64.03;316.838;541.85;57.995;32.689;369.975;465.628;19.662;15.544;625.305;246700;130380.7;74.389;29.212;423.9;36.167;4.465;270.73;506.748;23.711;144.018;2001.913;295.27700000000004;10.86000000000002;82.55099999999999;1023.9850000000001;530.4619999999999;624.847;8.271999999999998;460.7969999999997;253.21600000000018;14.540000000000042;5.694000000000013;609.8229999999998;257153.79599999997;504070.21299999993;87.89799999999998;15.608;295.7950000000001;49.739000000000004;1.363999999999998;149.14;411.38299999999987;136.15499999999997;787.9469999999999;10933.117999999999
2020Q1;862.372;289.889;492.437;1949.714;1889.221;878.908;168.13;2444.402;2120.158;338.126;213.612;2438.649;1139877.95;825031.2;403.586;91.513;1467.767;253.858;33.434;1259.789;1850.946;189.399;1898.879;21795.03;300.739;191.904;275.477;474.597;747.61;203.497;99.914;1230.342;1015.335;292.957;144.933;754.416;149440.542;115089.206;163.363;38.148;737.487;133.375;20.4;589.003;470.193;24.826;534.742;6331.405;196.103;51.944;60.762;236.918;62.492;168.009;40.666;438.634;721.507;264.716;82.454;151.111;56398.897;98708.206;136.822;8.486;340.513;69.698;5.209;123.47;255.298;10.854;251.507;4117.9;25.797;34.198;37.983;52.901;224.632;33.051;21.391;137.755;84.973;18.687;19.071;148.77;14132.468;15025.424;24.05;3.404;46.502;27.234;3.167;135.07;140.173;7.01;21.606;889.585;78.83899999999997;105.76199999999997;176.73199999999997;184.77799999999996;460.48600000000005;2.437000000000026;37.857000000000006;653.9530000000001;208.85500000000008;9.553999999999984;43.408;454.5350000000001;78909.177;1355.575999999999;2.490999999999996;26.258000000000003;350.472;36.443000000000005;12.024;330.463;74.72199999999998;6.9620000000000015;261.62899999999996;1323.92;561.633;97.98500000000001;216.96000000000004;1475.117;1141.6109999999999;675.4110000000001;68.216;1214.06;1104.8229999999999;45.16899999999998;68.679;1684.2329999999997;990437.4079999999;709941.994;240.223;53.365;730.2800000000001;120.483;13.033999999999999;670.786;1380.753;164.573;1364.137;15463.625;80.781;48.003;62.044;106.36;0;0;26.378;362.186;371.076;11.484;42.818;424.305;485918.1;32060;71.817;6.79;0;34.472;6.451;226.5;359.712;1.445;437.999;2978.372;180.394;36.307;69.17;361.379;605.053;54.285;34.054;375.912;480.783;20.951;16.864;666.879;246290;145966.4;74.702;36.641;455.4;36.219;4.53;283.733;566.072;23.183;146.167;2252.408;300.458;13.675000000000011;85.74600000000005;1007.378;536.5579999999999;621.1260000000001;7.783999999999992;475.96200000000005;252.96399999999983;12.73399999999998;8.997000000000003;593.0489999999996;258229.30799999996;531915.5939999999;93.70400000000001;9.934000000000005;274.8800000000001;49.791999999999994;2.052999999999999;160.55299999999994;454.96899999999994;139.94500000000002;779.9709999999999;10232.845000000001
2020Q2;927.777;316.714;524.572;2320.38;2265.056;1053.216;176.815;2643.359;2290.476;342.371;225.787;2534.92;1187936.04;869067.4;442.06;118.142;1424.342;258.975;36.935;1326.196;1886.592;192.085;2091.233;24495.401;324.475;210.009;295.032;513.046;849.702;316.083;105.421;1317.533;1065.069;286.012;139.676;752.819;155146.338;122653.786;185.468;37.461;665.961;130.782;22.516;597.377;474.649;22.549;541.977;6111.674;202.421;55.163;61.497;250.65;60.963;174.032;44.992;454.924;720.08;264.754;68.313;155.802;56131.919;103291.036;143.183;5.22;297.639;69.503;5.37;131.325;225.039;11.137;258.385;4147.1;35.454;36.431;46.052;57.983;224.542;34.684;22.949;151.637;94.968;18.497;21.147;166.911;15853.999;17760.426;27.41;2.489;36.826;27.158;4.043;139.667;118.097;8.031;20.826;831.556;86.60000000000002;118.415;187.48299999999998;204.41300000000007;564.197;107.36700000000002;37.480000000000004;710.972;250.0209999999999;2.7609999999999815;50.21599999999999;430.10599999999994;83160.42;1602.3240000000005;14.874999999999996;29.752;331.496;34.12100000000001;13.102999999999998;326.385;131.51300000000003;3.3809999999999985;262.76599999999996;1133.0179999999996;603.302;106.70500000000001;229.54000000000002;1807.334;1415.354;737.1329999999998;71.39399999999999;1325.826;1225.4070000000002;56.35899999999998;86.11100000000002;1782.101;1032789.702;746413.6140000001;256.592;80.681;758.3810000000001;128.193;14.419000000000004;728.819;1411.9430000000002;169.536;1549.2560000000003;18383.727000000003;105.684;57.337;74.452;317.92;0;0;29.58;408.988;424.142;17.946;46.263;487.857;509173.3;38698.4;85.969;28.051;0;40.61;7.875;269.526;361.389;1.435;609.441;4197.404;222.8;38.251;71.814;471.613;863.905;93.585;34.969;427.985;547.146;24.429;19.679;691.535;267240;149529.1;75.778;41.362;465.6;39.118;4.642;307.088;571.605;22.566;139.695;3668.181;274.81800000000004;11.117000000000012;83.27400000000003;1017.8009999999999;551.4490000000001;643.5479999999998;6.844999999999992;488.85299999999995;254.11900000000014;13.983999999999984;20.169000000000022;602.7090000000002;256376.40200000006;558186.1140000001;94.84499999999998;11.267999999999994;292.78100000000006;48.46500000000001;1.9020000000000037;152.20499999999993;478.94900000000007;145.535;800.1200000000003;10518.142000000002
2020Q3;987.103;301.253;516.227;2322.26;2173.144;1070.01;172.098;2677.932;2364.871;346.219;227.158;2588.277;1207809.86;882050.5;441.718;137.168;1407.258;266.14;36.763;1343.508;1944.196;194.771;2160.748;25035.031;389.025;195.186;288.549;530.306;789.318;326.827;98.516;1355.51;1116.87;287.629;134.788;773.347;157597.09;129507.577;179.421;38.938;645.102;133.261;21.684;595.362;490.426;19.657;549.552;6152.834;208.162;56.189;61.51;263.572;61.284;211.646;43.952;453.994;709.616;264.561;66.699;166.062;57402.239;99184.851;144.751;11.158;348.167;68.362;5.241;137.998;242.277;12.687;263.974;4198.9;42.984;37.627;43.763;58.433;207.679;31.732;22.201;146.155;109.193;19.492;19.898;174.412;14938.404;21413.128;24.993;2.688;34.141;26.017;4.099;143.991;107.581;4.905;24.099;808.307;137.87899999999996;101.37;183.27599999999998;208.30100000000004;520.355;83.44900000000001;32.36300000000001;755.361;298.0609999999999;3.5760000000000396;48.19100000000002;432.87299999999993;85256.447;8909.598000000009;9.676999999999989;25.092000000000002;262.794;38.882000000000005;12.344000000000001;313.37299999999993;140.56799999999998;2.0650000000000004;261.47900000000004;1145.6270000000002;598.078;106.06699999999998;227.678;1791.9540000000002;1383.8259999999998;743.183;73.58200000000001;1322.4219999999998;1248.0010000000002;58.589999999999975;92.36999999999998;1814.93;1050212.77;752542.923;262.297;98.23;762.1560000000001;132.879;15.078999999999997;748.1460000000001;1453.77;175.11399999999998;1611.196;18882.197;96.906;61.966;79.075;361.63;0;0;31.992;449.747;468.723;22.696;50.418;529.398;529956.3;30548.7;93.775;47.636;0;45.39;9.15;292.135;363.066;1.414;674.858;4445.477;273.988;34.613;71.262;431.159;823.948;91.935;34.413;427.585;519.734;24.76;20.377;692.42;276500;148381;71.926;44.984;467.7;38.745;4.457;306.613;574.849;22.29;130.933;3680.792;227.18399999999997;9.487999999999978;77.34100000000001;999.1650000000001;559.8779999999998;651.248;7.177000000000007;445.08999999999975;259.5440000000002;11.133999999999975;21.574999999999978;593.1120000000002;243756.46999999997;573613.223;96.59600000000002;5.609999999999999;294.4560000000001;48.74399999999999;1.4719999999999969;149.39800000000008;515.8549999999999;151.41;805.405;10755.928000000002
2020Q4;1039.316;316.36;515.53;2354.228;2149.655;1076.709;178.148;2662.105;2346.955;350.798;217.885;2576.629;1220382.87;866222.8;435.565;145.195;1563.851;269.578;37.47;1346.916;2015.37;197.457;2226.332;25710.881;418.498;202.618;283.314;550.371;691.237;321.313;100.104;1331.191;1067.615;285.684;124.313;772.503;168697.344;129916.448;165.191;39.641;787.896;132.483;21.558;589.91;529.638;19.307;582.51;6152.427;211.336;59.561;63.116;271.494;58.384;245.432;44.623;462.187;720.047;266.337;65.632;175.449;60450;92194.188;148.836;15.585;370.871;70.328;5.397;146.495;245.211;13.172;272.084;4186.5;48.863;36.166;41.835;68.353;151.71;30.863;23.022;142.241;97.469;19.306;18.289;165.737;15933.199;19830.939;11.79;2.741;30.646;26.571;3.948;144.627;125.194;4.318;29.676;813.727;158.29899999999998;106.89099999999999;178.36300000000003;210.52399999999994;481.1429999999999;45.018;32.459;726.763;250.099;0.0410000000000359;40.391999999999996;431.3170000000001;92314.14500000002;17891.32100000001;4.564999999999991;21.314999999999998;386.37899999999996;35.584;12.213000000000001;298.78799999999995;159.233;1.8169999999999984;280.75;1152.1999999999998;620.818;113.74200000000002;232.21599999999995;1803.857;1458.4180000000001;755.3960000000001;78.044;1330.914;1279.34;65.11399999999998;93.57199999999999;1804.1259999999997;1051685.526;736306.3520000001;270.374;105.554;775.9550000000002;137.09499999999997;15.911999999999999;757.006;1485.732;178.15;1643.822;19558.454;114.167;67.639;85.965;390.77;0;0;35.874;473.776;522.392;26.368;54.62;556.18;535509.8;25939.9;105.994;58.558;0;49.959;10.33;313.285;364.743;1.422;724.937;4688.916;228.519;36.052;64.64;419.775;821.18;100.485;34.271;399.73;505.373;27.425;19.462;654.991;275830;146744.2;68.3;42.227;462.6;37.784;4.301;301.408;662.512;22.399;117.791;3669.525;278.13199999999995;10.051000000000023;81.61099999999995;993.312;637.2380000000002;654.9110000000001;7.898999999999994;457.4079999999999;251.57499999999987;11.32099999999998;19.48999999999999;592.9549999999999;240345.72600000002;563622.2520000001;96.08000000000003;4.7690000000000055;313.35500000000013;49.35199999999997;1.2809999999999988;142.31299999999993;458.4770000000001;154.329;801.0939999999998;11200.013
2021Q1;1077.043;327.899;537.648;2379.389;2512.533;1052.763;179.729;2750.648;2376.264;353.915;230.416;2655.799;1213353.94;899869.4;440.127;154.372;1482.783;274.306;40.205;1395.208;2025.089;198.181;2244.344;26088.572;413.775;192.271;284.024;537.961;786.161;283.345;97.424;1298.794;1074.47;281.549;131.632;810.708;168040.795;141160.989;168.079;43.613;673.593;136.313;22.569;586.81;456.212;21.703;590.887;6173.739;221.407;58.978;64.527;269.634;109.67;229.456;46.972;452.964;719.17;263.552;68.523;178.33;62287.013;100505.455;148.255;13.702;373.46;70.732;6.348;143.389;257.427;13.333;283.084;4202.1;47.221;33.932;44.416;65.197;185.14;29.297;21.947;150.549;99.622;17.959;22.648;176.54;19502.742;22390.583;19.748;2.949;29.502;28.839;4.583;146.194;108.031;7.016;23.988;879.873;145.14699999999996;99.36099999999998;175.08100000000002;203.13;491.351;24.592000000000038;28.505000000000006;695.2810000000002;255.67800000000005;0.03799999999995762;40.46100000000001;455.83799999999997;86251.04000000001;18264.951;0.07600000000001117;26.962000000000003;270.631;36.74199999999999;11.638;297.227;90.75399999999996;1.3539999999999992;283.81499999999994;1091.7659999999992;663.2679999999999;135.62800000000001;253.62400000000002;1841.428;1726.3719999999998;769.4179999999999;82.305;1451.854;1301.794;72.36600000000004;98.78399999999999;1845.091;1045313.1449999999;758708.4110000001;272.048;110.75900000000001;809.1899999999999;137.993;17.636;808.3980000000001;1568.877;176.478;1653.457;19914.833;170.055;71.209;95.39;429.82;0;0;38.488;516.944;561.444;23.139;49.339;588.1;532165.2;33927.6;113.476;65.543;0;53.381;10.757;328.623;381.914;1.365;774.143;4942.277;181.809;35.773;63.709;384.801;1061.728;121.405;34.856;416.936;480.026;28.819;19.749;670.436;266470;175945.7;66.605;39.44;461.4;35.276;4.507;330.361;713.617;22.281;109.326;3846.915;311.4039999999999;28.646000000000008;94.52500000000003;1026.8070000000002;664.6439999999998;648.0129999999999;8.961000000000006;517.9740000000002;260.3240000000001;20.408000000000047;29.695999999999994;586.555;246677.94499999995;548835.111;91.967;5.7760000000000105;347.78999999999996;49.33599999999999;2.372;149.41400000000016;473.346;152.832;769.988;11125.641
2021Q2;1116.087;335.38;546.836;2487.717;2516.927;1067.222;181.031;2773.327;2426.443;363.75;234.525;2701.453;1221933.63;917537.5;448.088;150.386;1378.276;276.536;39.52;1427.032;1996.451;198.906;2316.575;26250.635;411.916;192.647;285.139;585.802;788.611;291.971;95.692;1313.304;1073.882;283.301;131.944;819.046;170313.217;153428.914;165.138;39.893;620.629;135.525;20.999;598.288;422.034;21.047;620.648;6698.861;224.895;63.142;67.894;286.941;106.847;208.686;49.933;468.958;726.877;266.014;68.74;182.433;60851.957;107703.209;146.325;11.557;384.72;73.39;6.416;147.631;253.496;15.801;281.967;4215.9;45.837;34.707;47.461;72.861;169.232;30.941;21.236;149.479;85.605;17.25;20.748;165.648;17796.468;14450.55;18.741;2.344;28.865;28.682;4.213;146.372;98.308;4.397;25.618;809.796;141.18399999999997;94.798;169.784;226.00000000000006;512.532;52.343999999999994;24.522999999999993;694.867;261.4000000000001;0.03699999999997772;42.45599999999999;470.96500000000003;91664.79200000002;31275.154999999988;0.07200000000001694;25.991999999999997;207.04399999999998;33.453;10.369999999999997;304.285;70.22999999999998;0.8490000000000002;313.06300000000005;1673.1650000000002;704.171;142.733;261.697;1901.915;1728.3160000000003;775.251;85.33900000000001;1460.0230000000001;1352.5610000000001;80.44900000000001;102.58100000000002;1882.407;1051620.413;764108.586;282.95000000000005;110.493;757.647;141.011;18.521000000000004;828.7439999999999;1574.417;177.859;1695.9269999999997;19551.773999999998;210.196;77.965;103.595;440.84;0;0;41.757;551.696;620.473;27.388;52.738;619.829;529965.4;30917.9;124.376;61.246;0;57.414;11.706;355.164;399.084;1.343;807.801;5183.385;152.926;35.827;64.427;382.943;1044.776;116.035;34.935;403.354;481.517;33.461;17.722;676.149;269290;181916.6;65.851;37.286;433.5;35.898;4.513;323.259;671.722;22.502;110.796;3634.729;341.04900000000004;28.941000000000003;93.675;1078.132;683.5400000000002;659.216;8.647000000000013;504.9730000000001;250.5710000000002;19.60000000000001;32.121000000000016;586.429;252365.01299999992;551274.086;92.72300000000004;11.960999999999991;324.14700000000005;47.69899999999999;2.302000000000005;150.3209999999999;503.6109999999999;154.014;777.3299999999996;10733.659999999998
